"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - shortcutters.nlogo"
"sc-sensitivity"
"10/23/2022 18:37:19:251 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"1","500","4.75","60","0","1.5","15","3","1","20","18","17","2535","99.00534342647222","2587","178","161","239","275","315","430","688","1858","122256"
"2","500","4.75","60","0","1.5","15","3","1","20","21","20","2708","98.73034351145039","2776","179","178","206","264","317","454","693","1588","122332"
"3","500","4.75","60","0","1.5","15","3","1","20","21","20","2692","98.78568702290076","2747","141","178","197","235","279","393","655","1483","122679"
"5","500","5.25","60","0","1.5","15","3","1","20","21","20","2741","98.53301526717557","2799","182","180","240","256","311","446","793","1888","121892"
"4","500","5.25","60","0","1.5","15","3","1","20","22","21","2789","98.43346388559978","2849","189","201","239","277","358","442","739","1910","121783"
"6","500","5.25","60","0","1.5","15","3","1","20","22","21","2806","98.54950359777757","2860","169","187","210","246","304","421","581","1460","122549"
"2","500","4.75","60","0","1.5","15","3","1","20","22","21","2781","98.62728845978687","2847","158","195","210","269","305","432","674","1592","122305"
"3","500","4.75","60","0","1.5","15","3","1","20","22","21","2736","98.63912924674378","2791","153","170","188","239","283","404","668","1431","122660"
"5","500","5.25","60","0","1.5","15","3","1","20","22","21","2805","98.50323344566901","2874","165","196","233","250","322","494","828","2123","121502"
"1","500","4.75","60","0","1.5","15","3","1","20","19","18","2593","98.9231174857625","2659","153","190","243","266","322","382","709","2004","122059"
"4","500","5.25","60","0","1.5","15","3","1","20","23","22","2844","98.3937097055236","2902","179","209","241","264","352","411","764","1848","121817"
"6","500","5.25","60","0","1.5","15","3","1","20","23","22","2848","98.43910088865655","2896","183","191","198","233","299","407","556","1487","122537"
"2","500","4.75","60","0","1.5","15","3","1","20","23","22","2828","98.48170412963931","2903","166","181","224","261","302","431","698","1623","122198"
"3","500","4.75","60","0","1.5","15","3","1","20","23","22","2787","98.59243770691758","2826","175","156","197","217","285","413","606","1340","122772"
"5","500","5.25","60","0","1.5","15","3","1","20","23","22","2864","98.41087297438578","2927","173","205","215","271","319","513","803","2205","121356"
"1","500","4.75","60","0","1.5","15","3","1","20","20","19","2666","98.89089269612263","2714","143","211","225","261","323","390","722","2035","121963"
"4","500","5.25","60","0","1.5","15","3","1","20","24","23","2902","98.2560741421057","2970","182","182","242","267","323","439","801","1692","121889"
"6","500","5.25","60","0","1.5","15","3","1","20","24","23","2898","98.31602237622108","2948","175","189","182","232","283","346","583","1423","122626"
"2","500","4.75","60","0","1.5","15","3","1","20","24","23","2890","98.42598313434083","2946","168","191","227","249","295","415","719","1513","122264"
"3","500","4.75","60","0","1.5","15","3","1","20","24","23","2814","98.50112716039075","2874","166","156","193","203","298","399","573","1343","122782"
"5","500","5.25","60","0","1.5","15","3","1","20","24","23","2910","98.25640811555482","2967","174","206","222","259","325","517","778","2076","121463"
"1","500","4.75","60","0","1.5","15","3","1","20","21","20","2697","98.70973282442748","2755","160","190","245","242","294","415","667","1832","122187"
"4","500","5.25","60","0","1.5","15","3","1","20","25","24","2944","98.19581596665599","3019","192","186","224","266","320","396","753","1676","121955"
"6","500","5.25","60","0","1.5","15","3","1","20","25","24","2944","98.26290477717217","3005","173","175","216","213","271","341","575","1470","122548"
"2","500","4.75","60","0","1.5","15","3","1","20","25","24","2926","98.3101154216095","2982","160","214","216","244","294","401","688","1410","122378"
"3","500","4.75","60","0","1.5","15","3","1","20","25","24","2881","98.36061237576146","2937","155","163","172","231","296","378","586","1469","122600"
"5","500","5.25","60","0","1.5","15","3","1","20","25","24","2940","98.15493747996153","2999","182","195","211","249","321","415","735","1639","122041"
"1","500","4.75","60","0","1.5","15","3","1","20","22","21","2752","98.51480098369615","2809","174","197","227","228","310","393","682","1810","122157"
"4","500","5.25","60","0","1.5","15","3","1","20","26","25","3018","98.03044315992292","3085","178","200","219","264","293","414","745","1722","121867"
"6","500","5.25","60","0","1.5","15","3","1","20","26","25","2992","98.21818882466282","3055","175","191","198","193","277","359","572","1636","122331"
"2","500","4.75","60","0","1.5","15","3","1","20","26","25","2938","98.24531791907515","2990","192","206","209","226","304","394","646","1371","122449"
"3","500","4.75","60","0","1.5","15","3","1","20","26","25","2942","98.30558766859345","2993","142","158","183","243","309","371","594","1640","122354"
"5","500","5.25","60","0","1.5","15","3","1","20","26","25","2989","98.0852408477842","3042","177","188","207","233","322","400","648","1380","122390"
"4","500","5.25","60","0","1.5","15","3","1","20","27","26","3073","97.91888080748107","3154","171","204","207","249","291","459","760","1886","121606"
"1","500","4.75","60","0","1.5","15","3","1","20","23","22","2827","98.47264331765116","2872","171","195","201","249","296","417","769","1888","121929"
"6","500","5.25","60","0","1.5","15","3","1","20","27","26","3023","98.15184800356242","3087","183","178","201","197","253","386","571","1795","122136"
"2","500","4.75","60","0","1.5","15","3","1","20","27","26","2943","98.17596853198754","3007","213","201","204","223","289","409","568","1353","122520"
"3","500","4.75","60","0","1.5","15","3","1","20","27","26","2979","98.28098560189996","3028","143","153","202","239","286","391","584","1751","122210"
"5","500","5.25","60","0","1.5","15","3","1","20","27","26","3028","98.08275196675078","3084","179","193","206","215","311","405","585","1294","122515"
"4","500","5.25","60","0","1.5","15","3","1","20","28","27","3136","97.90367136620625","3190","184","192","217","252","285","458","729","1917","121563"
"6","500","5.25","60","0","1.5","15","3","1","20","28","27","3095","98.11643884634653","3153","180","170","177","216","266","382","672","1939","121832"
"1","500","4.75","60","0","1.5","15","3","1","20","24","23","2867","98.42631710778993","2939","156","205","195","249","330","401","780","1874","121858"
"2","500","4.75","60","0","1.5","15","3","1","20","28","27","3019","98.11736921205181","3076","194","199","176","229","286","439","537","1384","122467"
"5","500","5.25","60","0","1.5","15","3","1","20","28","27","3032","97.99670793673513","3104","188","187","204","227","287","383","528","1237","122642"
"3","500","4.75","60","0","1.5","15","3","1","20","28","27","3019","98.25685250125241","3068","137","156","211","243","288","387","566","1798","122133"
"4","500","5.25","60","0","1.5","15","3","1","20","29","28","3166","97.77535931453842","3220","188","189","215","247","311","419","711","1714","121773"
"6","500","5.25","60","0","1.5","15","3","1","20","29","28","3125","97.94534273079049","3193","182","175","170","223","275","394","715","2182","121478"
"2","500","4.75","60","0","1.5","15","3","1","20","29","28","3081","97.95771144278606","3137","188","173","189","231","309","403","546","1409","122402"
"1","500","4.75","60","0","1.5","15","3","1","20","25","24","2925","98.35556268034627","2978","189","182","197","257","332","408","813","1866","121765"
"5","500","5.25","60","0","1.5","15","3","1","20","29","28","3073","97.79332504145937","3133","200","182","208","213","276","355","536","1345","122539"
"3","500","4.75","60","0","1.5","15","3","1","20","29","28","3052","98.24454118297402","3103","148","163","201","266","259","362","651","1858","121976"
"4","500","5.25","60","0","1.5","15","3","1","20","30","29","3208","97.68712844833344","3270","190","178","207","253","327","394","709","1753","121706"
"6","500","5.25","60","0","1.5","15","3","1","20","30","29","3156","97.85892725936812","3212","201","177","171","199","281","375","744","2121","121506"
"2","500","4.75","60","0","1.5","15","3","1","20","30","29","3099","97.94035134593547","3164","191","162","182","215","309","375","551","1324","122514"
"5","500","5.25","60","0","1.5","15","3","1","20","30","29","3102","97.57998797675506","3174","190","179","192","216","263","359","489","1369","122556"
"3","500","4.75","60","0","1.5","15","3","1","20","30","29","3068","98.19003406586066","3117","181","163","197","261","268","329","707","1918","121846"
"1","500","4.75","60","0","1.5","15","3","1","20","26","25","2962","98.25849710982659","3023","198","158","205","251","320","449","739","1769","121875"
"4","500","5.25","60","0","1.5","15","3","1","20","31","30","3236","97.58338720103426","3305","195","185","212","250","323","402","726","1735","121654"
"6","500","5.25","60","0","1.5","15","3","1","20","31","30","3204","97.79010989010989","3271","176","178","166","227","249","391","747","1804","121778"
"2","500","4.75","60","0","1.5","15","3","1","20","31","30","3096","97.94382676147382","3171","201","167","171","205","266","346","550","1363","122547"
"5","500","5.25","60","0","1.5","15","3","1","20","31","30","3102","97.46237879767291","3168","218","156","190","237","249","305","488","1201","122775"
"3","500","4.75","60","0","1.5","15","3","1","20","31","30","3086","98.11687136393019","3140","180","161","194","223","265","401","715","1813","121895"
"1","500","4.75","60","0","1.5","15","3","1","20","27","26","3011","98.16587501855425","3069","192","159","199","255","290","453","650","1649","122071"
"4","500","5.25","60","0","1.5","15","3","1","20","32","31","3272","97.47798860291816","3343","195","190","198","256","297","418","717","1687","121686"
"6","500","5.25","60","0","1.5","15","3","1","20","32","31","3252","97.63266328511492","3307","173","161","194","235","259","396","707","1617","121938"
"2","500","4.75","60","0","1.5","15","3","1","20","32","31","3136","97.78671175402341","3188","186","189","166","201","268","335","513","1508","122433"
"5","500","5.25","60","0","1.5","15","3","1","20","32","31","3135","97.37265952783518","3196","182","182","195","254","245","302","463","1362","122606"
"3","500","4.75","60","0","1.5","15","3","1","20","32","31","3116","98.0819713194314","3184","169","162","202","209","287","401","747","1704","121922"
"1","500","4.75","60","0","1.5","15","3","1","20","28","27","3060","97.98811994560938","3119","177","168","202","246","299","447","651","1689","121989"
"4","500","5.25","60","0","1.5","15","3","1","20","33","32","3293","97.42798153995628","3352","207","193","196","237","308","404","657","1626","121807"
"6","500","5.25","60","0","1.5","15","3","1","20","33","32","3239","97.56333495263542","3305","202","160","185","239","271","360","663","1487","122115"
"2","500","4.75","60","0","1.5","15","3","1","20","33","32","3163","97.74216662618412","3228","166","190","167","193","279","337","520","1601","122306"
"5","500","5.25","60","0","1.5","15","3","1","20","33","32","3182","97.29007772649987","3247","179","171","204","229","277","280","487","1542","122371"
