"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - Copy.nlogo"
"experiment"
"10/23/2022 01:50:53:346 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"3","1600","5","60","0","1.5","15","3","1","20","25","24","10309","50.202744931376714","10626","913","931","923","947","1122","1299","1496","2885","107845"
"4","1400","5","60","0","1.5","15","3","1","20","32","31","10211","52.9455203377337","10466","711","674","704","717","851","1114","1353","2558","109839"
"5","1200","5","60","0","1.5","15","3","1","20","41","40","8970","57.623962571196095","9191","526","522","524","573","772","947","1428","3195","111309"
"2","1800","5","60","0","1.5","15","3","1","20","21","20","10225","47.17321334039174","10624","1052","1103","1152","1140","1236","1411","1771","3129","106369"
"3","1600","5","60","0","1.5","15","3","1","20","26","25","10636","49.189827167616166","10933","912","862","925","983","1040","1196","1633","2976","107527"
"4","1400","5","60","0","1.5","15","3","1","20","33","32","10250","52.21122855657598","10575","725","623","681","727","830","1058","1266","2556","109946"
"5","1200","5","60","0","1.5","15","3","1","20","42","41","8939","57.146666931432314","9192","599","490","515","622","703","916","1330","2954","111666"
"1","2000","5","60","0","1.5","15","3","1","20","17","16","9545","46.532927259887","9944","1222","1288","1424","1490","1501","1625","1862","2958","105673"
"5","1200","5","60","0","1.5","15","3","1","20","43","42","9041","56.66274874898173","9297","564","508","517","619","711","889","1415","2847","111620"
"2","1800","5","60","0","1.5","15","3","1","20","22","21","10636","46.01046009247328","10985","1048","1102","1107","1117","1174","1379","1782","3005","106288"
"4","1400","5","60","0","1.5","15","3","1","20","34","33","10395","51.443837113965564","10652","747","642","652","699","837","950","1252","2419","110137"
"3","1600","5","60","0","1.5","15","3","1","20","27","26","10916","48.17823661489317","11239","848","834","878","1027","977","1090","1604","2868","107622"
"5","1200","5","60","0","1.5","15","3","1","20","44","43","9094","56.19521580074682","9358","561","494","513","622","674","942","1391","2420","112012"
"4","1400","5","60","0","1.5","15","3","1","20","35","34","10470","50.772515623085404","10822","674","644","608","693","800","891","1254","2211","110390"
"1","2000","5","60","0","1.5","15","3","1","20","18","17","10026","45.036183753439126","10432","1191","1253","1360","1289","1369","1477","1886","2505","106225"
"2","1800","5","60","0","1.5","15","3","1","20","23","22","10896","44.809633138382715","11227","1058","1058","1034","1062","1196","1273","1717","2610","106752"
"3","1600","5","60","0","1.5","15","3","1","20","28","27","11125","47.187540456686236","11465","821","821","877","985","957","1013","1663","2835","107550"
"5","1200","5","60","0","1.5","15","3","1","20","45","44","9021","55.76782934242716","9258","687","488","521","551","707","872","1293","2227","112383"
"4","1400","5","60","0","1.5","15","3","1","20","36","35","10558","50.11571527846719","10870","722","628","587","693","781","898","1196","2452","110160"
"5","1200","5","60","0","1.5","15","3","1","20","46","45","9138","55.34970537575922","9419","610","501","518","566","712","825","1226","2359","112251"
"3","1600","5","60","0","1.5","15","3","1","20","29","28","11348","46.391888105859785","11656","847","781","883","864","926","1077","1556","2819","107578"
"2","1800","5","60","0","1.5","15","3","1","20","24","23","11226","43.78613613729532","11590","1013","993","991","975","1120","1247","1632","2476","106950"
"1","2000","5","60","0","1.5","15","3","1","20","19","18","10581","43.71196882733926","11038","1130","1211","1304","1213","1408","1298","1781","2552","106052"
"4","1400","5","60","0","1.5","15","3","1","20","37","36","10706","49.50867398191794","10998","734","594","600","674","760","875","1147","2497","110108"
"5","1200","5","60","0","1.5","15","3","1","20","47","46","9257","54.96183057103311","9553","552","488","535","563","705","796","1215","2602","111978"
"5","1200","5","60","0","1.5","15","3","1","20","48","47","9424","54.58952617587267","9650","561","509","497","587","675","845","1239","2883","111541"
"4","1400","5","60","0","1.5","15","3","1","20","38","37","10827","48.858980870154056","11111","689","591","582","639","727","852","1037","2342","110417"
"3","1600","5","60","0","1.5","15","3","1","20","30","29","11574","45.6155288431491","11869","808","777","881","835","845","1038","1585","2669","107680"
"2","1800","5","60","0","1.5","15","3","1","20","25","24","11580","42.83102098897189","11943","982","936","917","975","973","1307","1622","2441","106891"
"5","1200","5","60","0","1.5","15","3","1","20","49","48","9497","54.20783973311547","9739","559","508","518","564","636","860","1285","2936","111382"
"1","2000","5","60","0","1.5","15","3","1","20","20","19","11059","42.458267677146644","11477","1129","1152","1192","1241","1351","1304","1702","2672","105767"
"4","1400","5","60","0","1.5","15","3","1","20","39","38","10819","48.34060335031707","11162","721","596","542","631","699","783","1096","2055","110702"
"3","1600","5","60","0","1.5","15","3","1","20","31","30","11780","44.75748472813048","12076","780","774","816","819","835","1090","1415","2443","107939"
"5","1200","5","60","0","1.5","15","3","1","20","50","49","9632","53.879484912678684","9871","547","486","516","562","652","873","1268","2756","111456"
"2","1800","5","60","0","1.5","15","3","1","20","26","25","11953","41.94732228754677","12307","925","883","909","890","963","1282","1488","2553","106787"
"4","1400","5","60","0","1.5","15","3","1","20","40","39","11083","47.882864852307854","11385","664","559","529","633","712","767","1059","2266","110413"
"5","1200","5","60","0","1.5","15","3","1","20","51","50","9640","53.5394276369583","9882","616","481","473","554","685","876","1295","2505","111620"
"1","2000","5","60","0","1.5","15","3","1","20","21","20","11460","41.31129109099571","11866","1141","1078","1102","1174","1306","1286","1555","2931","105548"
"3","1600","5","60","0","1.5","15","3","1","20","32","31","11917","43.988574441905435","12196","814","754","803","766","835","1029","1408","2352","108030"
"4","1400","5","60","0","1.5","15","3","1","20","41","40","11244","47.3336820083682","11517","632","573","553","582","737","734","1084","2549","110026"
"5","1200","5","60","0","1.5","15","3","1","20","52","51","9620","53.23055702577427","9911","638","494","459","574","665","896","1315","2498","111537"
"2","1800","5","60","0","1.5","15","3","1","20","27","26","12299","41.00096759583316","12645","907","837","869","832","1002","1279","1465","2954","106197"
"5","1200","5","60","0","1.5","15","3","1","20","53","52","9763","52.83396802417071","10016","614","477","450","578","710","849","1258","2480","111555"
"3","1600","5","60","0","1.5","15","3","1","20","33","32","11960","43.22666237381868","12262","863","744","750","724","826","986","1205","2301","108326"
"4","1400","5","60","0","1.5","15","3","1","20","42","41","11107","46.85421807723072","11386","820","561","549","614","669","735","1143","2761","109749"
"1","2000","5","60","0","1.5","15","3","1","20","22","21","11946","40.22940494326838","12379","1039","1056","1005","1192","1077","1343","1615","3005","105276"
"5","1200","5","60","0","1.5","15","3","1","20","54","53","9631","52.4794662300956","9903","705","516","421","577","702","789","1206","2243","111925"
"2","1800","5","60","0","1.5","15","3","1","20","28","27","12631","40.20036527504814","12928","896","800","828","803","1074","1162","1540","2917","106039"
"4","1400","5","60","0","1.5","15","3","1","20","43","42","11113","46.39116991921274","11551","747","526","549","618","623","763","1090","2761","109759"
"3","1600","5","60","0","1.5","15","3","1","20","34","33","12104","42.519622801051455","12448","800","738","694","728","773","992","1237","2387","108190"
"5","1200","5","60","0","1.5","15","3","1","20","55","54","9607","52.20055803232948","9908","699","496","451","522","680","735","1163","2135","112198"
"4","1400","5","60","0","1.5","15","3","1","20","44","43","11414","45.96110921584872","11761","657","533","521","640","590","776","1184","2870","109455"
"1","2000","5","60","0","1.5","15","3","1","20","23","22","12403","39.13512984470834","12754","1026","1004","1010","1110","1076","1269","1658","3151","104929"
"2","1800","5","60","0","1.5","15","3","1","20","29","28","12888","39.464559533849574","13202","841","779","817","799","1064","1104","1522","2964","105895"
"5","1200","5","60","0","1.5","15","3","1","20","56","55","9723","51.87540397646884","10022","655","480","458","524","655","732","1198","2105","112158"
