"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - shortcutters.nlogo"
"experiment"
"10/23/2022 16:38:48:099 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"3","500","5","60","0","1.5","15","3","1","20","23","22","2849","98.26206656211883","2917","204","230","265","220","262","381","659","1695","122154"
"2","500","7.5","60","0","1.5","15","3","1","20","23","22","3231","98.57048266248475","3307","314","334","324","478","536","710","992","2270","119722"
"4","500","2.5","60","0","1.5","15","3","1","20","23","22","2590","99.81303362955218","2643","133","120","142","124","158","211","312","889","124255"
"1","500","10","60","0","1.5","15","3","1","20","23","22","4317","97.84282976128246","4490","540","667","676","754","897","1037","1348","2739","115839"
"5","500","1","60","0","1.5","15","3","1","20","23","22","2479","99.99128768078063","2514","108","115","113","114","132","164","254","439","125034"
"6","500","0","60","0","1.5","15","3","1","20","24","23","2409","99.99165066377223","2455","99","96","110","129","95","139","183","431","125250"
"3","500","5","60","0","1.5","15","3","1","20","24","23","2892","98.058027886783","2979","200","238","233","226","258","388","640","1663","122162"
"2","500","7.5","60","0","1.5","15","3","1","20","24","23","3311","98.44719044835935","3432","312","296","375","450","541","695","1022","2640","119224"
"4","500","2.5","60","0","1.5","15","3","1","20","24","23","2623","99.54295733489188","2673","143","104","142","126","143","212","298","914","124232"
"1","500","10","60","0","1.5","15","3","1","20","24","23","4478","97.81639809635134","4649","581","620","654","756","880","976","1379","2724","115768"
